Dataset,Rule,support,confidence
compas,"{'juv_misd=0', 'n_recidive', 'priors_No'} -> {'risk_low'}",0.188,0.989
compas,"{'n_recidive', 'priors_No'} -> {'risk_low'}",0.188,0.989
compas,"{'white', 'male', 'priors_Few'} -> {'risk_low'}",0.17,0.987
compas,"{'juv_fel=0', 'male', 'white', 'priors_Few'} -> {'risk_low'}",0.167,0.987
compas,"{'priors_Few', 'c_misdemeanor'} -> {'risk_low'}",0.162,0.987
compas,"{'white', 'male', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.161,0.987
compas,"{'juv_fel=0', 'priors_Few', 'c_misdemeanor'} -> {'risk_low'}",0.159,0.987
compas,"{'priors_Few', 'juv_fel=0', 'male', 'white', 'juv_misd=0'} -> {'risk_low'}",0.158,0.986
compas,"{'juv_fel=0', 'n_recidive', 'c_misdemeanor'} -> {'risk_low'}",0.194,0.986
compas,"{'priors_Few', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.152,0.986
compas,"{'n_recidive', 'c_misdemeanor'} -> {'risk_low'}",0.196,0.984
compas,"{'priors_Few', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.243,0.978
compas,"{'juv_fel=0', 'priors_Few', 'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.24,0.978
compas,"{'juv_fel=0', 'priors_Few', 'n_recidive'} -> {'risk_low'}",0.246,0.976
compas,"{'priors_Few', 'n_recidive'} -> {'risk_low'}",0.249,0.975
compas,"{'male', 'n_recidive', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.193,0.973
compas,"{'n_recidive', 'priors_Few', 'juv_fel=0', 'male', 'juv_misd=0'} -> {'risk_low'}",0.19,0.972
compas,"{'juv_fel=0', 'male', 'n_recidive', 'priors_Few'} -> {'risk_low'}",0.196,0.97
compas,"{'juv_fel=0', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.468,0.97
compas,"{'priors_Few', 'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.153,0.969
compas,"{'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.473,0.969
compas,"{'n_recidive', 'juv_fel=0', 'priors_Few', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.151,0.969
compas,"{'male', 'n_recidive', 'priors_Few'} -> {'risk_low'}",0.199,0.968
compas,"{'juv_fel=0', 'male', 'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.359,0.966
compas,"{'juv_fel=0', 'priors_Few', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.156,0.966
compas,"{'white', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.375,0.966
compas,"{'white', 'juv_fel=0'} -> {'risk_low'}",0.386,0.966
compas,"{'male', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.364,0.966
compas,"{'white', 'juv_misd=0'} -> {'risk_low'}",0.378,0.965
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0'} -> {'risk_low'}",0.287,0.965
compas,{'white'} -> {'risk_low'},0.39,0.965
compas,"{'juv_fel=0', 'n_recidive'} -> {'risk_low'}",0.48,0.965
compas,"{'white', 'male', 'juv_fel=0'} -> {'risk_low'}",0.299,0.965
compas,"{'white', 'male', 'juv_misd=0'} -> {'risk_low'}",0.291,0.964
compas,"{'juv_fel=0', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.319,0.964
compas,"{'white', 'male'} -> {'risk_low'}",0.303,0.964
compas,"{'priors_Few', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.158,0.964
compas,"{'juv_fel=0', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.431,0.964
compas,{'n_recidive'} -> {'risk_low'},0.485,0.962
compas,"{'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.325,0.961
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.343,0.961
compas,"{'juv_fel=0', 'male', 'n_recidive'} -> {'risk_low'}",0.369,0.96
compas,"{'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.444,0.959
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.243,0.957
compas,"{'male', 'n_recidive'} -> {'risk_low'}",0.373,0.957
compas,"{'juv_fel=0', 'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.277,0.957
compas,"{'male', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.355,0.956
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.222,0.956
compas,"{'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.28,0.956
compas,"{'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.331,0.955
compas,"{'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.455,0.955
compas,"{'male', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.248,0.954
compas,"{'male', 'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.224,0.954
compas,"{'juv_fel=0', 'priors_Few', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.282,0.952
compas,"{'juv_fel=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.286,0.951
compas,{'c_misdemeanor'} -> {'risk_low'},0.337,0.951
compas,"{'juv_fel=0', 'n_white', 'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.241,0.951
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.166,0.95
compas,"{'juv_fel=0', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.216,0.95
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.164,0.95
compas,"{'n_white', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.245,0.95
compas,"{'white', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.223,0.949
compas,"{'juv_fel=0', 'male', 'priors_Few'} -> {'risk_low'}",0.365,0.949
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.172,0.949
compas,"{'juv_fel=0', 'male', 'white', 'c_felony'} -> {'risk_low'}",0.179,0.948
compas,"{'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.219,0.948
compas,"{'n_recidive', 'c_felony'} -> {'risk_low'}",0.288,0.948
compas,"{'juv_fel=0', 'male', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.228,0.948
compas,"{'white', 'c_felony'} -> {'risk_low'}",0.227,0.948
compas,"{'juv_fel=0', 'male', 'c_misdemeanor'} -> {'risk_low'}",0.254,0.947
compas,"{'white', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.175,0.947
compas,"{'priors_Few', 'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.221,0.947
compas,"{'white', 'male', 'c_felony'} -> {'risk_low'}",0.183,0.947
compas,"{'juv_fel=0', 'priors_Few', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.192,0.947
compas,{'priors_Few'} -> {'risk_low'},0.468,0.946
compas,"{'priors_Few', 'juv_fel=0', 'male', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.153,0.946
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'n_recidive'} -> {'risk_low'}",0.171,0.946
compas,"{'priors_Few', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.292,0.946
compas,"{'male', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.231,0.945
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.235,0.943
compas,"{'male', 'c_misdemeanor'} -> {'risk_low'}",0.26,0.943
compas,"{'juv_fel=0', 'n_white', 'n_recidive'} -> {'risk_low'}",0.25,0.943
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'male', 'n_white'} -> {'risk_low'}",0.186,0.942
compas,"{'Age (decade)_20.0', 'n_recidive'} -> {'risk_low'}",0.173,0.941
compas,"{'male', 'n_recidive', 'n_white', 'juv_misd=0'} -> {'risk_low'}",0.19,0.941
compas,"{'male', 'priors_Few'} -> {'risk_low'}",0.377,0.941
compas,"{'male', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.23,0.94
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.16,0.94
compas,"{'priors_Few', 'juv_misd=0', 'juv_fel=0', 'male', 'n_white'} -> {'risk_low'}",0.185,0.939
compas,"{'juv_fel=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.296,0.938
compas,"{'n_white', 'n_recidive'} -> {'risk_low'}",0.254,0.938
compas,"{'n_recidive', 'juv_fel=0', 'n_white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.154,0.937
compas,"{'male', 'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.162,0.937
compas,"{'priors_Few', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.201,0.937
compas,"{'n_white', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.245,0.936
compas,"{'n_white', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.165,0.936
compas,"{'n_white', 'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.156,0.935
compas,"{'juv_fel=0', 'juv_misd=0', 'female'} -> {'risk_low'}",0.178,0.935
compas,"{'male', 'n_white', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.194,0.932
compas,"{'juv_misd=0', 'female'} -> {'risk_low'}",0.179,0.932
compas,"{'white', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.156,0.932
compas,"{'juv_fel=0', 'male', 'n_recidive', 'n_white'} -> {'risk_low'}",0.193,0.932
compas,"{'white', 'recidive'} -> {'risk_low'}",0.16,0.931
compas,"{'priors_Few', 'juv_fel=0', 'n_white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.159,0.93
compas,"{'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.209,0.93
compas,"{'white', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.15,0.93
compas,"{'juv_fel=0', 'male', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.234,0.929
compas,"{'juv_fel=0', 'n_white', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.161,0.928
compas,"{'juv_fel=0', 'female'} -> {'risk_low'}",0.182,0.928
compas,"{'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_low'}",0.25,0.928
compas,"{'priors_Few', 'c_felony'} -> {'risk_low'}",0.306,0.926
compas,"{'n_white', 'n_recidive', 'male'} -> {'risk_low'}",0.197,0.926
compas,"{'juv_fel=0', 'male', 'priors_Few', 'recidive'} -> {'risk_low'}",0.169,0.926
compas,{'female'} -> {'risk_low'},0.182,0.926
compas,"{'n_white', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.163,0.923
compas,"{'juv_fel=0', 'n_white', 'c_misdemeanor'} -> {'risk_low'}",0.169,0.923
compas,"{'juv_fel=0', 'priors_Few', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.168,0.923
compas,"{'juv_fel=0', 'male', 'n_white', 'priors_Few'} -> {'risk_low'}",0.198,0.919
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.179,0.919
compas,"{'n_white', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.166,0.919
compas,"{'n_white', 'c_misdemeanor'} -> {'risk_low'}",0.173,0.917
compas,"{'male', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.243,0.916
compas,"{'priors_Few', 'recidive'} -> {'risk_low'}",0.219,0.916
compas,"{'n_white', 'priors_Few'} -> {'risk_low'}",0.26,0.914
compas,"{'male', 'priors_Few', 'recidive'} -> {'risk_low'}",0.178,0.911
compas,"{'juv_fel=0', 'juv_misd=0'} -> {'risk_low'}",0.824,0.911
compas,"{'juv_fel=0', 'n_white', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.168,0.906
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.187,0.906
compas,"{'male', 'n_white', 'priors_Few'} -> {'risk_low'}",0.207,0.905
compas,"{'juv_fel=0', 'male', 'juv_misd=0'} -> {'risk_low'}",0.646,0.905
compas,{'juv_misd=0'} -> {'risk_low'},0.845,0.904
compas,"{'Age (decade)_20.0', 'male', 'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.152,0.897
compas,"{'male', 'juv_misd=0'} -> {'risk_low'}",0.666,0.897
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.198,0.895
compas,{'juv_fel=0'} -> {'risk_low'},0.86,0.893
compas,"{'juv_fel=0', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.223,0.89
compas,"{'n_white', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.176,0.888
compas,"{'Age (decade)_20.0', 'male', 'priors_Few'} -> {'risk_low'}",0.163,0.888
compas,"{'juv_fel=0', 'male'} -> {'risk_low'}",0.678,0.884
compas,"{'juv_fel=0', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.505,0.881
compas,"{'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.227,0.88
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.169,0.879
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'juv_misd=0'} -> {'risk_low'}",0.317,0.878
compas,"{'Age (decade)_20.0', 'juv_misd=0'} -> {'risk_low'}",0.331,0.878
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.403,0.876
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.52,0.872
compas,"{'male', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.261,0.87
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0'} -> {'risk_low'}",0.45,0.87
compas,{'male'} -> {'risk_low'},0.699,0.87
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.248,0.869
compas,"{'male', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.173,0.867
compas,"{'juv_fel=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.232,0.866
compas,"{'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.418,0.866
compas,"{'juv_fel=0', 'male', 'n_white', 'juv_misd=0'} -> {'risk_low'}",0.359,0.862
compas,"{'n_white', 'juv_misd=0'} -> {'risk_low'}",0.467,0.86
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.528,0.858
compas,"{'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.342,0.854
compas,"{'juv_fel=0', 'male', 'Age (decade)_30.0'} -> {'risk_low'}",0.176,0.853
compas,"{'male', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.375,0.851
compas,"{'juv_fel=0', 'male', 'c_felony'} -> {'risk_low'}",0.424,0.85
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.208,0.849
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.218,0.848
compas,{'Age (decade)_30.0'} -> {'risk_low'},0.236,0.848
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.356,0.847
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.203,0.845
compas,"{'juv_fel=0', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.356,0.844
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.214,0.844
compas,{'c_felony'} -> {'risk_low'},0.544,0.842
compas,"{'juv_fel=0', 'n_white'} -> {'risk_low'}",0.474,0.841
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0'} -> {'risk_low'}",0.272,0.841
compas,"{'male', 'n_white', 'Age (decade)_20.0', 'juv_misd=0'} -> {'risk_low'}",0.174,0.84
compas,"{'male', 'juv_misd=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.173,0.839
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'n_white', 'Age (decade)_20.0'} -> {'risk_low'}",0.164,0.839
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.287,0.838
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.163,0.838
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.289,0.836
compas,"{'male', 'Age (decade)_20.0'} -> {'risk_low'}",0.285,0.834
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.372,0.834
compas,"{'male', 'c_felony'} -> {'risk_low'}",0.438,0.831
compas,"{'male', 'Age (decade)_30.0'} -> {'risk_low'}",0.18,0.83
compas,"{'juv_fel=0', 'male', 'n_white'} -> {'risk_low'}",0.379,0.829
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'n_white', 'c_felony'} -> {'risk_low'}",0.231,0.829
compas,"{'male', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.302,0.826
compas,"{'n_white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.301,0.824
compas,{'n_white'} -> {'risk_low'},0.491,0.823
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.38,0.816
compas,"{'male', 'juv_misd=0', 'n_white', 'c_felony'} -> {'risk_low'}",0.243,0.816
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.22,0.815
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.164,0.815
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.225,0.814
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.153,0.813
compas,"{'male', 'n_white'} -> {'risk_low'}",0.396,0.809
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.309,0.808
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.231,0.807
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.236,0.804
compas,"{'juv_fel=0', 'juv_misd=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.228,0.803
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.178,0.802
compas,"{'juv_fel=0', 'n_white', 'c_felony'} -> {'risk_low'}",0.305,0.802
